,Lat,Lng,Income
679,35.8271682,-83.5070203,57741.0
680,35.1268552,-89.9253233,52614.0
681,36.4933147,-82.34518899999999,51860.0
682,36.4718084,-86.49965460000001,68743.0
683,36.3321016,-82.5185837,51428.0
684,35.9179271,-86.86218269999999,115507.0
685,36.1626241,-86.2970998,80071.0
686,31.2704698,-94.645035,53320.0
687,30.0458708,-97.35165579999999,57938.0
688,31.134411,-97.5247243,54560.0
689,29.4200763,-98.5721016,58964.0
690,33.4473287,-94.479976,51802.0
691,29.2131857,-95.4777811,84904.0
692,30.6504141,-96.3226072,55121.0
693,26.1284971,-97.5247243,41123.0
694,33.1795213,-96.49297969999999,96134.0
695,29.8105572,-98.2212979,89315.0
696,31.4774358,-97.87216,53504.0
697,32.8024682,-96.83509989999999,61796.0
698,33.1418611,-97.179026,90523.0
699,31.8246483,-102.5298028,67205.0
700,32.2619765,-96.83509989999999,78797.0
701,31.8039824,-106.2051484,48903.0
702,29.5692614,-95.81428849999999,101293.0
703,29.37634989999999,-94.8520636,74977.0
704,33.7062406,-96.663812,57476.0
705,32.4892547,-94.8520636,53793.0
706,29.6477307,-97.87216,79768.0
707,29.7751825,-95.3102505,61618.0
708,32.5539228,-94.315422,58817.0
709,30.0537607,-98.0028892,72058.0
710,32.1321367,-95.81428849999999,51521.0
711,26.4656319,-98.2212979,41800.0
712,33.1967938,-96.15269850000001,58063.0
713,29.8165398,-94.15137639999999,55797.0
714,32.4133566,-97.35165579999999,66319.0
715,32.5889211,-96.3089299,75775.0
716,30.1633593,-94.81059549999999,50049.0
717,33.6753624,-101.7979613,55003.0
718,31.5182285,-97.179026,50845.0
719,31.8781368,-101.9804613,82558.0
720,30.3213482,-95.4777811,88695.0
721,31.6353071,-94.645035,47572.0
722,27.7693351,-97.4814163,56789.0
723,30.1484033,-93.86553029999999,69052.0
724,32.7415519,-97.87216,83262.0
725,35.404373,-101.9804613,37297.0
726,34.9020377,-101.7979613,70651.0
727,32.8721646,-96.365157,103378.0
728,27.9999695,-97.5247243,57899.0
729,32.3352505,-95.3102505,59584.0
730,32.7732044,-97.35165579999999,70139.0
731,32.2455088,-99.8124935,55351.0
732,31.3839017,-100.439656,55988.0
733,30.2097015,-97.69822719999999,80726.0
734,28.7712909,-97.0068393,57358.0
735,30.6815394,-95.6457951,47170.0
736,27.8174487,-99.0128926,56084.0
737,33.9309651,-98.7481167,51749.0
738,30.7591685,-97.69822719999999,92179.0
739,33.2895861,-97.69822719999999,71421.0
740,41.7560026,-111.7614661,62507.0
741,40.9628845,-112.0953297,87427.0
742,40.644188,-111.9522491,80119.0
743,40.507092,-113.0011989,80973.0
744,40.0966287,-111.5706786,79545.0
745,37.3224877,-113.4776098,63595.0
746,41.2602635,-111.9522491,72206.0
747,44.3959289,-72.9962431,76806.0
748,38.0567092,-78.6114999,86399.0
749,38.8816208,-77.09098089999999,119755.0
750,38.2004562,-79.24511489999999,62668.0
751,37.2538794,-79.4703885,69125.0
752,37.3673217,-77.6077865,81297.0
753,38.9085472,-77.2405153,128374.0
754,38.7208787,-77.79097759999999,104809.0
755,39.2096441,-78.2601024,86229.0
756,37.7772071,-77.5160788,89812.0
757,37.5059332,-77.3324425,68024.0
758,37.3002132,-76.8028933,91674.0
759,39.076767,-77.6536125,151800.0
760,37.2070304,-80.4103957,60045.0
761,38.7838939,-77.6077865,106861.0
762,37.2467123,-80.1205256,71715.0
763,38.5825919,-78.8835548,69423.0
764,38.204165,-77.6077865,91073.0
765,38.4334566,-77.4242972,110446.0
766,37.2103925,-76.3868797,91241.0
767,38.8048355,-77.0469214,103284.0
768,36.7682088,-76.2874927,77847.0
769,37.0298687,-76.34522179999999,56930.0
770,37.4137536,-79.14224639999999,54850.0
771,37.0870821,-76.4730122,53029.0
772,36.8507689,-76.28587259999999,53093.0
773,36.8354258,-76.2982742,51195.0
774,37.5407246,-77.4360481,51285.0
775,37.2709704,-79.9414266,45838.0
776,36.7282054,-76.5835621,80481.0
777,36.8529263,-75.97798499999999,79054.0
778,46.3166362,-119.5021582,72084.0
779,47.9445331,-120.6749068,59161.0
780,48.0405122,-124.016766,57126.0
781,45.7466471,-122.5194378,80555.0
782,46.1746472,-122.7746902,55497.0
783,46.49373629999999,-118.8672379,61951.0
784,47.1981147,-119.3732456,56997.0
785,46.9953526,-123.7012468,61026.0
786,48.19765,-122.579457,72066.0
787,47.5480339,-121.9836029,102594.0
788,47.6476607,-122.6412583,79624.0
789,46.6195461,-122.4554639,58911.0
790,47.4251146,-123.1951376,63983.0
791,47.0675877,-122.1295269,79243.0
792,48.4241961,-121.7114362,67175.0
793,48.0329979,-121.8339472,89260.0
794,47.65869300000001,-117.4225481,59974.0
795,46.8645747,-122.7695986,78512.0
796,48.8787167,-121.9718658,69372.0
797,46.543606,-120.7558291,56233.0
798,39.4885604,-78.0651931,62370.0
799,38.43919270000001,-82.25832969999999,40788.0
800,39.33481260000001,-80.365865,54314.0
801,38.2556905,-81.42789839999999,47759.0
802,39.6695849,-79.96403389999999,55940.0
803,37.7381597,-81.2518833,46540.0
804,39.2154345,-81.47183869999999,47944.0
805,44.45616740000001,-87.9334803,64458.0
806,43.0186073,-89.5497632,77504.0
807,43.3994215,-88.7108964,61300.0
808,44.7683909,-91.28910359999999,65662.0
809,43.7008379,-88.24611829999999,65329.0
810,43.089927,-88.7108964,71708.0
811,42.5663156,-87.658113,65997.0
812,43.8617023,-91.13530200000001,58921.0
813,44.1438879,-87.460397,60785.0
814,44.850452,-89.8505012,65851.0
815,43.03879490000001,-87.9065334,53418.0
816,44.4636545,-88.4016041,66234.0
817,43.3819496,-87.6186379,88154.0
818,44.4735957,-89.4742177,56358.0
819,42.76108199999999,-87.6186379,60779.0
820,42.6251506,-89.0179332,61243.0
821,45.0497844,-92.3875695,85594.0
822,43.6895227,-87.6186379,60706.0
823,42.6202834,-88.55653099999999,63549.0
824,43.3932586,-88.24611829999999,80513.0
825,43.0072599,-88.32393090000001,90548.0
826,44.0126679,-88.7108964,58347.0
827,44.4747774,-90.0746767,56278.0
828,41.4269559,-104.8454619,70567.0
829,42.8313837,-106.912251,65034.0
830,18.444247,-66.6464068,18977.0
831,18.3691963,-66.1659674,27386.0
832,18.2387995,-66.035249,24507.0
833,18.3736316,-65.9630925,27658.0
834,18.3615548,-66.11106819999999,37499.0
835,18.2013452,-67.1451549,14525.0
836,18.0110768,-66.6140616,15130.0
837,18.4655394,-66.1057355,23005.0
838,18.3882823,-66.2482237,28440.0
839,18.3882823,-66.2482237,23368.0
840,18.3563169,-66.0033838,32244.0
841,37.09024,-95.712891,65712.0
